,depa_nombre,muni_nombre,nombre_prestador,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,dv,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,ese,nivel,caracter,habilitado,grupo_capacidad,coca_codigo,coca_nombre,cantidad,numero_sede_principal,numero_placa,modalidad,modelo,numero_tarjeta,fecha_corte_REPS,direccion,email,telefono,razon_social,fax,gerente,fecha_radicacion,fecha_vencimiento,fecha_cierre,telefono_adicional,email_adicional,rep_legal
367,Bogotá D.C,BOGOTÁ,LITOMEDICA S.A,1100100661,05,LITOMEDICA URODINAMIA,800048880,4,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SALAS,25,Procedimientos,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 50 7 36 PISO 3 CONSULTORIO 301,urodinamia@litomedica.com,2115488-3244104605,LITOMEDICA S.A,,,20030211,20230831,,,,MANUEL MARCELO RUEDA SALAZAR
372,Bogotá D.C,BOGOTÁ,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,1100100670,01,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS - FUNDAR,860039431,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CAMAS,44,SPA Básico Adultos,19,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 16 # 36 22,FUNDARADIC@HOTMAIL.COM,2454710,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,2882700,,20030211,20230831,,,,JOSE GOETHE GUTIERREZ OSORIO
373,Bogotá D.C,BOGOTÁ,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,1100100670,01,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS - FUNDAR,860039431,0,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,6,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 16 # 36 22,FUNDARADIC@HOTMAIL.COM,2454710,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,2882700,,20030211,20230831,,,,JOSE GOETHE GUTIERREZ OSORIO
408,Bogotá D.C,BOGOTÁ,PREMISALUD S.A.,1100100731,03,PREMISALUD IPS QUINTAPAREDES,830088332,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,24,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 24 D No 40 - 13,premisalud@premisaludips.com,4 00 60 26,PREMISALUD S.A.,2730475,,20030212,20240430,,,,VOLMAR JESUS JAIME GONZALEZ
409,Bogotá D.C,BOGOTÁ,PREMISALUD S.A.,1100100731,03,PREMISALUD IPS QUINTAPAREDES,830088332,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SALAS,25,Procedimientos,1,03,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 24 D No 40 - 13,premisalud@premisaludips.com,4 00 60 26,PREMISALUD S.A.,2730475,,20030212,20240430,,,,VOLMAR JESUS JAIME GONZALEZ
410,Bogotá D.C,BOGOTÁ,OPTICA DR MENDEZ S A S,1100100732,01,OPTICA DR MENDEZ SAS,860513677,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA 13 # 42 08,gerencia@opticadrmendez.com,2859753,OPTICA DR MENDEZ S A S,2877364,,20030212,20230831,,,,MARIA CRISTINA ORTEGA BARON
411,Bogotá D.C,BOGOTÁ,OPTICA DR MENDEZ S A S,1100100732,03,OPTICA DR MENDEZ SAS,860513677,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 7 # 115 60 LC B 112 - 160,optimendez@yahoo.com,6121940,OPTICA DR MENDEZ S A S,2877364,,20030212,20230831,,,,MARIA CRISTINA ORTEGA BARON
412,Bogotá D.C,BOGOTÁ,OPTICA DR MENDEZ S A S,1100100732,04,OPTICA DR MENDEZ SAS,860513677,8,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 19 # 100 10,opticadrmendez@yahoo.es,6358141,OPTICA DR MENDEZ S A S,2877364,,20030212,20230831,,,,MARIA CRISTINA ORTEGA BARON
413,Bogotá D.C,BOGOTÁ,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,1100100733,05,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,800167228,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,5,05,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 16 A NO. 84 05 PISO 6,ceusa1@outlook.com,6217017-3166929389,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,6217017,,20030212,20230831,,,,CARLOS ENRIQUE VARGAS CABRERA
414,Bogotá D.C,BOGOTÁ,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,1100100733,05,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,800167228,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,SALAS,25,Procedimientos,5,05,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CARRERA 16 A NO. 84 05 PISO 6,ceusa1@outlook.com,6217017-3166929389,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,6217017,,20030212,20230831,,,,CARLOS ENRIQUE VARGAS CABRERA
477,Bogotá D.C,BOGOTÁ,OPTIVISION SAS,1100100855,01,OPTIVISION LTDA,860522344,9,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 62 # 11 04 LOCAL 6,subgerencia@optivision.com.co,2127906,OPTIVISION SAS,,,20030214,20240430,,,,MARLENY GUZMAN MUÑOZ
478,Bogotá D.C,BOGOTÁ,OPTIVISION SAS,1100100855,02,OPTICALIA OPTIVISION GALERIAS,860522344,9,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 53 B No. 25-21 LC 1033,subgerencia@optivision.com.co,4746565,OPTIVISION SAS,,,20030214,20240430,,,,MARLENY GUZMAN MUÑOZ
479,Bogotá D.C,BOGOTÁ,OPTIVISION SAS,1100100855,04,OPTICALIA OPTIVISION EL EDEN,860522344,9,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AK 72 # 12 B 48 PISO 1 LOCAL 1-095,subgerencia@optivision.com.co,7444877 - 3185571507,OPTIVISION SAS,,,20030214,20240430,,,,MARLENY GUZMAN MUÑOZ
512,Bogotá D.C,BOGOTÁ,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,1100100923,01,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,800207897,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Transversal 55 98 A 66 Oficina 405 Centro Comercial Iserra 100,gerencia@udf.com.co,4263111,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,4263111,,20030217,20240430,,,,ANDREA LEON PILONIETA
513,Bogotá D.C,BOGOTÁ,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,1100100923,02,UNIDAD DERMATOLOGICA Y DE FOTOTERAPIA,800207897,1,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AVENIDA AMERICAS No. 62-84 Local 2-19,gerencia@udf.com.co,4263111,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,4263111,,20030217,20240430,,,,ANDREA LEON PILONIETA
514,Bogotá D.C,BOGOTÁ,"FUNDACION CENTRO DE INVESTIGACION E INFORMACION EN DEFICIENCIAS AUDITIVAS-""""CINDA""""""",1100100930,01,"FUNDACION CENTRO DE INVESTIGACION E INFORMACION EN DEFICIENCIAS AUDITIVAS-""""CINDA""""""",800223876,4,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,19,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 35 No.17-24,administracioncinda@gmail.com,5104341- 5106499- 5103829,Centro de Investigación e Información en Deficiencias Auditivas - FUNDACION CINDA,,,20030217,20230831,,,,Paola María di Colloredo Mels Palau
550,Bogotá D.C,BOGOTÁ,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""""""",1100100997,01,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""""""",800175839,5,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 127 B # 45-28,administracion@aconino.org,6508473,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""""""",6508473,,20030218,20240430,,,,BERTHA ROSA BRUNAL SOTO
551,Bogotá D.C,BOGOTÁ,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""""""",1100100997,02,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""",800175839,5,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 6A No.71A-10,administracion@aconino.org,2900521,"ASOCIACION CENTRO DE ATENCION PARA NIÑOS CON TRASTORNOS SENSORIOMOTORES """"ACONIÑO""""""",6508473,,20030218,20240430,,,,BERTHA ROSA BRUNAL SOTO
562,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,01,IPS CENTRO MEDICO DEPORTIVO BODYTECH CHAPINERO,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA 7 # 63 25,chapinero@bodytechcorp.com,7442222 EXT 42104,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
563,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,02,IPS CENTRO MEDICO DEPORTIVO BODYTECH CEDRITOS,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cl 147 # 7 - 52 Piso 2 CC Show Place,cedritos@bodytechcorp.com,7442222 EXT 41300,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
564,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,03,IPS CENTRO MEDICO BODYTECH COLINA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AC 138 # 58 -74 PISO 2,colina@bodytechcorp.com,7442222 EXT 41604,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
565,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,04,IPS CENTRO MEDICO BODYTECH CHICO,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Av 19 # 102 - 31 Piso 3 Entrada 1,chico@bodytechcorp.com,7442222 EXT 41504,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
566,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,05,IPS CENTRO MEDICO DEPORTIVO ATHLETIC SALITRE,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AV 68 # 23 45,salitre.gerente@athleticgym.com.co,3017158114,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
567,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,06,IPS CENTRO MEDICO BODYTECH AUTOPISTA 135,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 134 A No 23-72,autopista135@bodytechcorp.com,7442222 EXT 41004,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
568,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,07,IPS CENTRO MEDICO BODYTECH PASADENA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,KR 53- 102 A 77 LOCAL 201,pasadena@bodytechcorp.com,7442222 EXT 42300,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
569,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,08,IPS CENTRO MEDICO BODYTECH CABRERA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 85 # 7 13,cabrera@bodytechcorp.com,7442222 EXT 41204,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
570,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,10,IPS CENTRO MEDICO DEPORTIVO BODYTECH TORRE CENTRAL,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 26 No 68 C -61 LOCAL 116,torrecentral@bodytechcorp.com,7442222 EXT 42800,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
571,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,11,IPS CENTRO MEDICO DEPORTIVO BODYTECH SULTANA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 12 Sur No. 31-33,sultana@bodytechcorp.com,7442222 EXT 42700,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
572,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,12,IPS CENTRO MEDICO BODYTECH PABLO VI,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Cra 52 Bis # 56 B 26 Piso 2,pablovi@bodytechcorp.com,7442222 EXT 42200,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
573,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,13,IPS CENTRO MEDICO DEPORTIVO BODYTECH SUBA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Av Cr 104 # 148 - 07 Loc 269 Cc Plaza Imperial,suba@bodytechcorp.com,7442222 EXT 42600,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
574,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,14,IPS CENTRO MEDICO BODYTECH PORTAL 80,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Tv 100 A # 80 A 20 Lc 30-01 Centro Comercial Portal 80,portal80@bodytechcorp.com,7442222 EXT 42400,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
575,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,16,IPS CENTRO MEDICO BODYTECH AUTOPISTA 170,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Auto Norte # 167 - 10,autopista170@bodytechcorp.com,3142254617,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
576,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,17,IPS CENTRO MEDICO BODYTECH KENNEDY,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Transversal 78J No. 41F-05 Sur,kennedy@bodytechcorp.com,7442222 EXT 41904,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
577,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,18,IPS CENTRO MEDICO BODYTECH NORMANDIA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AVENIDA BOYACA No. 49-29 PISO 2,normandia@bodytechcorp.com,7442222 EXT 35209,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
578,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,19,IPS CENTRO MEDICO BODYTECH HAYUELOS,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Calle 20 No. 82-52 Local 4-59,hayuelos@bodytechcorp.com,7442222 EXT 41800,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
579,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,21,CENTRO MEDICO DEPORTIVO DE ACONDICIONAMIENTO FISICO BODYTECH FLORESTA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,Avenida Carrera 68 #90 88 Nivel 0,floresta@bodytechcorp.com,3102185548,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
580,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,23,IPS CENTRO MEDICO BODYTECH CENTRO MAYOR,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CALLE 38 A SUR NO 34 D- 50 LOC 1-145,centromayor@bodytechcorp.com,7442222 EXT 35800,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
581,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,25,IPS CENTRO MEDICO BODYTECH HACIENDA SANTA BARBARA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CRA 7 No 115-60 SOTANO 1,hacienda@bodytechcorp.com,7442222 EXT 37300,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
582,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,26,IPS CENTRO MEDICO BODYTECH TITAN PLAZA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CR 72 80-94 LC SE 4-27,titanplaza@bodytechcorp.com,7442222 EXT 45104,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
583,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,28,IPS CENTRO MEDICO BODYTECH CARRERA 11,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CL 96 - 10-38,carrera11@bodytechcorp.com,7442222 EXT 45304,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
584,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,29,CENTRO MEDICO DEPORTIVO DE ACONDICIONAMIENTO FISICO BODYTECH BULEVAR,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CR 58 127-29 LC 181 B,bulevar@bodytechcorp.com,3102830824-3102677727,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
585,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,30,CENTRO MEDICO DEPORTIVO DE ACONDICIONAMIENTO FISICO BODYTECH PLAZA CENTRAL,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,CC PLAZA CENTRAL CRA 65 11-48 L 3-28,plazacentral@bodytechcorp.com,7422639/3102839346,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
586,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,31,IPS CENTRO MEDICO DEPORTIVO BODYTECH DIVERPLAZA,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,TV 99 # 70 A 89,diverplaza@bodytechcorp.com,7422668 - 3103486324,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
587,Bogotá D.C,BOGOTÁ,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,1100101010,32,CENTRO MEDICO DEPORTIVO DE ACONDICIONAMIENTO FISICO BODYTECH GRAN ESTACION,830033206,3,JURIDICO,1,Privada,1,Instituciones - IPS,NO,,,SI,CONSULTORIOS,31,Consulta Externa,1,01,,,0,,Fecha corte REPS: Sep 19 2022 2:23PM,AC 26 No 62-47 P 4,granestacion@bodytechcorp.com,3014966267,INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. Sigla: BODYTECH S.A.,NO TIENE,,20030218,20230831,,,,NICOLAS MAURICIO LOAIZA GALEANO
